Nom Gare;Code Gare;Type jour;Date;Annee;Ligne;Axe;Tranche horaire;Somme de Montants
SAINT-OUEN-L'AUMONE-LIESSE;87337980;SAM;2017-04-22;2017;C;C;Avant 6h;12
PONT-CARDINET;87381111;SAM;2023-11-18;2023;L;L3;De 16h à 20h;1269
SAINT-CYR;87393223;SAM;2023-11-18;2023;N;N;Avant 6h;29
PETIT-JOUY-LES-LOGES;87393504;DIM;2017-04-23;2017;C;C;De 16h à 20h;21
SAINT-OUEN-L'AUMONE-LIESSE;87337980;SAM;2017-04-22;2017;C;C;De 16h à 20h;121
PONT-CARDINET;87381111;DIM;2023-11-19;2023;L;L2;Avant 6h;7
SAINT-CYR;87393223;DIM;2016-03-13;2016;U;U;De 6h à 10h;104
PETIT-VAUX;87393652;SAM;2017-04-22;2017;C;C;De 10h à 16h;139
SAINT-OUEN-L'AUMONE-LIESSE;87337980;SAM;2023-11-18;2023;H;H;De 16h à 20h;230
PONT-CARDINET;87381111;DIM;2023-11-19;2023;L;L2;De 10h à 16h;780
SAINT-CYR;87393223;DIM;2017-04-23;2017;C;C;De 10h à 16h;192
PETIT-VAUX;87393652;SAM;2017-04-22;2017;C;C;De 16h à 20h;54
SAINT-OUEN-L'AUMONE-LIESSE;87337980;JOB;2023-11-14;2023;H;H;De 10h à 16h;369
PONT-CARDINET;87381111;JOB;2023-11-14;2023;L;L2;De 16h à 20h;1655
SAINT-CYR;87393223;DIM;2017-04-23;2017;C;C;De 16h à 20h;125
PETIT-VAUX;87393652;JOB;2017-04-25;2017;C;C;Après 20h;9
SAINT-OUEN-L'AUMONE-LIESSE;87337980;JOB;2023-11-14;2023;H;H;De 6h à 10h;661
PONT-DE-L'ALMA;87393041;SAM;2017-04-22;2017;C;C;De 6h à 10h;424
SAINT-CYR;87393223;DIM;2023-10-15;2023;T13;T13;De 10h à 16h;234
PIERREFITTE-STAINS;87271163;SAM;2021-11-20;2021;T11;T11;Avant 6h;185
SAINT-OUEN-L'AUMONE-QUARTIER-DE-L'EGLISE;87381426;SAM;2023-11-18;2023;J;J6;De 10h à 16h;236
PONT-DE-RUNGIS-AEROPORT-D'ORLY;87546192;DIM;2017-04-23;2017;C;C;Après 20h;122
SAINT-CYR;87393223;DIM;2023-11-19;2023;N;N;Après 20h;228
PIERREFITTE-STAINS;87271163;DIM;2021-11-21;2021;T11;T11;De 10h à 16h;898
SAINT-OUEN-L'AUMONE-QUARTIER-DE-L'EGLISE;87381426;DIM;2023-11-19;2023;J;J6;Après 20h;51
PONT-DE-RUNGIS-AEROPORT-D'ORLY;87546192;JOB;2017-04-25;2017;C;C;Avant 6h;28
SAINT-CYR;87393223;DIM;2023-11-19;2023;N;N;Avant 6h;1
PIERREFITTE-STAINS;87271163;DIM;2021-11-21;2021;T11;T11;De 16h à 20h;603
SAINT-OUEN-L'AUMONE-QUARTIER-DE-L'EGLISE;87381426;DIM;2023-11-19;2023;J;J6;De 6h à 10h;85
PONT-DU-GARIGLIANO-HOPITAL-EUROPEEN-G.-POMPIDOU;87393322;SAM;2017-04-22;2017;C;C;De 10h à 16h;561
SAINT-CYR;87393223;JOB;2016-03-15;2016;U;U;De 10h à 16h;152
PIERRELAYE;87276097;SAM;2017-04-22;2017;C;C;De 6h à 10h;95
SAINT-QUENTIN-EN-YVELINES-MONTIGNY-LE-BRETONNEUX;87393843;SAM;2023-11-18;2023;N;N;Après 20h;417
PONT-DU-GARIGLIANO-HOPITAL-EUROPEEN-G.-POMPIDOU;87393322;JOB;2017-04-25;2017;C;C;De 6h à 10h;759
SAINT-CYR;87393223;JOB;2016-03-17;2016;U;U;De 10h à 16h;406
PIERRELAYE;87276097;DIM;2017-04-23;2017;C;C;Avant 6h;6
SAINT-QUENTIN-EN-YVELINES-MONTIGNY-LE-BRETONNEUX;87393843;SAM;2023-11-18;2023;N;N;De 10h à 16h;1238
PONTHIERRY-PRINGY;87682526;SAM;2024-02-03;2024;D;D;De 16h à 20h;89
SAINT-CYR;87393223;JOB;2023-10-19;2023;T13;T13;De 10h à 16h;271
PIERRELAYE;87276097;DIM;2023-11-19;2023;H;H;De 10h à 16h;272
SAINT-QUENTIN-EN-YVELINES-MONTIGNY-LE-BRETONNEUX;87393843;SAM;2023-11-18;2023;N;N;De 16h à 20h;851
PONTHIERRY-PRINGY;87682526;SAM;2024-02-03;2024;D;D;De 6h à 10h;84
SAINT-DENIS;87271015;SAM;2023-11-18;2023;H;H;Avant 6h;303
PIERRELAYE;87276097;JOB;2017-04-25;2017;C;C;Avant 6h;15
SAINT-QUENTIN-EN-YVELINES-MONTIGNY-LE-BRETONNEUX;87393843;DIM;2016-03-13;2016;U;U;De 6h à 10h;315
PONTHIERRY-PRINGY;87682526;JOB;2024-12-03;2024;D;D;De 10h à 16h;151
SAINT-DENIS;87271015;SAM;2024-02-03;2024;D;D;Après 20h;4737
PIERRELAYE;87276097;JOB;2017-04-25;2017;C;C;De 6h à 10h;470
SAINT-QUENTIN-EN-YVELINES-MONTIGNY-LE-BRETONNEUX;87393843;DIM;2017-04-23;2017;C;C;Après 20h;79
PONTHIERRY-PRINGY;87682526;JOB;2024-12-03;2024;D;D;De 6h à 10h;570
SAINT-DENIS;87271015;SAM;2024-02-03;2024;D;D;Avant 6h;617
PIERRELAYE;87276097;JOB;2023-11-14;2023;H;H;Avant 6h;59
SAINT-QUENTIN-EN-YVELINES-MONTIGNY-LE-BRETONNEUX;87393843;DIM;2023-11-19;2023;N;N;Après 20h;215
PONTOISE;87276139;SAM;2023-11-18;2023;J;J6;Après 20h;251
SAINT-DENIS;87271015;DIM;2023-11-19;2023;H;H;Après 20h;1586
PLAISIR-GRIGNON;87393421;SAM;2023-11-18;2023;N;N;Avant 6h;47
SAINT-QUENTIN-EN-YVELINES-MONTIGNY-LE-BRETONNEUX;87393843;JOB;2016-03-15;2016;U;U;Avant 6h;94
PONTOISE;87276139;DIM;2017-04-23;2017;C;C;Après 20h;69
SAINT-DENIS;87271015;DIM;2024-03-03;2024;D;D;Avant 6h;292
PLAISIR-GRIGNON;87393421;DIM;2023-11-19;2023;N;N;Après 20h;216
SAINT-QUENTIN-EN-YVELINES-MONTIGNY-LE-BRETONNEUX;87393843;JOB;2016-03-15;2016;U;U;De 10h à 16h;329
PONTOISE;87276139;DIM;2017-04-23;2017;C;C;Avant 6h;23
SAINT-DENIS;87271015;DIM;2024-03-03;2024;D;D;De 10h à 16h;15581
PLAISIR-GRIGNON;87393421;JOB;2023-11-14;2023;N;N;De 16h à 20h;1163
SAINT-QUENTIN-EN-YVELINES-MONTIGNY-LE-BRETONNEUX;87393843;JOB;2016-03-17;2016;U;U;De 10h à 16h;977
PONTOISE;87276139;DIM;2023-11-19;2023;H;H;De 6h à 10h;363
SAINT-DENIS;87271015;JOB;2024-05-03;2024;D;D;Avant 6h;414
PLAISIR-LES-CLAYES;87393629;SAM;2023-11-18;2023;N;N;De 6h à 10h;105
SAINT-QUENTIN-EN-YVELINES-MONTIGNY-LE-BRETONNEUX;87393843;JOB;2017-04-25;2017;C;C;De 10h à 16h;1132
PONTOISE;87276139;JOB;2023-11-14;2023;H;H;Avant 6h;142
SAINTE-COLOMBE-SEPTVEILLES;87116178;SAM;2023-11-18;2023;P;P;Avant 6h;5
PLAISIR-LES-CLAYES;87393629;JOB;2023-11-14;2023;N;N;De 10h à 16h;476
SANNOIS;87276188;SAM;2023-11-18;2023;J;J4;Après 20h;333
PONTOISE;87276139;JOB;2023-11-14;2023;H;H;De 6h à 10h;2109
SAINTE-COLOMBE-SEPTVEILLES;87116178;SAM;2023-11-18;2023;P;P;De 10h à 16h;49
POISSY;87386573;SAM;2021-04-12;2021;J;J5;De 10h à 16h;1634
SANNOIS;87276188;SAM;2023-11-18;2023;J;J4;De 6h à 10h;762
PONTOISE;87276139;JOB;2023-11-14;2023;J;J6;De 16h à 20h;1242
SAINTE-COLOMBE-SEPTVEILLES;87116178;SAM;2023-11-18;2023;P;P;De 16h à 20h;25
POISSY;87386573;DIM;2021-05-12;2021;J;J5;De 10h à 16h;1091
SANNOIS;87276188;DIM;2023-11-19;2023;J;J4;Avant 6h;33
PONT-PETIT;87276154;SAM;2023-11-18;2023;H;H;De 10h à 16h;26
SAINTE-COLOMBE-SEPTVEILLES;87116178;DIM;2023-11-19;2023;P;P;De 6h à 10h;12
POISSY;87386573;JOB;2021-07-12;2021;J;J5;Après 20h;400
SANNOIS;87276188;DIM;2023-11-19;2023;J;J4;De 10h à 16h;1132
PONT-PETIT;87276154;JOB;2023-11-14;2023;H;H;De 16h à 20h;238
SAINTE-GENEVIEVE-DES-BOIS;87545210;DIM;2017-04-23;2017;C;C;Après 20h;185
POISSY;87386573;JOB;2022-11-22;2022;A;A;De 16h à 20h;0
SANNOIS;87276188;DIM;2023-11-19;2023;J;J4;De 6h à 10h;390
PORCHEFONTAINE;87393165;JOB;2017-04-25;2017;C;C;De 10h à 16h;337
SAINTE-GENEVIEVE-DES-BOIS;87545210;DIM;2017-04-23;2017;C;C;De 10h à 16h;1440
POISSY;87386573;JOB;2022-11-23;2022;A;A;Après 20h;0
SANTEUIL-LE-PERCHAY;87381186;JOB;2023-11-14;2023;J;J6;De 16h à 20h;8
PORTE-DE-CLICHY;87111278;DIM;2017-04-23;2017;C;C;De 16h à 20h;695
SAINTE-GENEVIEVE-DES-BOIS;87545210;DIM;2017-04-23;2017;C;C;De 16h à 20h;784
PONT-CARDINET;87381111;SAM;2023-11-18;2023;L;L3;Après 20h;575
SARCELLES-SAINT-BRICE;87276386;SAM;2023-11-18;2023;H;H;Avant 6h;85
PORTE-DE-CLICHY;87111278;DIM;2017-04-23;2017;C;C;De 6h à 10h;249
SAINT-FARGEAU;87682542;SAM;2024-02-03;2024;D;D;De 10h à 16h;17
PONT-CARDINET;87381111;SAM;2023-11-18;2023;L;L3;Avant 6h;15
SARCELLES-SAINT-BRICE;87276386;SAM;2023-11-18;2023;H;H;De 10h à 16h;1854
PORTE-DE-CLICHY;87111278;JOB;2017-04-25;2017;C;C;De 16h à 20h;2818
SAINT-FARGEAU;87682542;DIM;2024-03-03;2024;D;D;De 10h à 16h;27
PONT-CARDINET;87381111;SAM;2023-11-18;2023;L;L3;De 10h à 16h;1403
SARCELLES-SAINT-BRICE;87276386;DIM;2023-11-19;2023;H;H;De 16h à 20h;1036
PRECY-SUR-OISE;87276410;SAM;2023-11-18;2023;H;H;De 16h à 20h;12
SAINT-FARGEAU;87682542;DIM;2024-03-03;2024;D;D;De 16h à 20h;14
PONT-CARDINET;87381111;SAM;2023-11-18;2023;L;L3;De 6h à 10h;338
SARCELLES-SAINT-BRICE;87276386;JOB;2023-11-14;2023;H;H;De 10h à 16h;1800
PRECY-SUR-OISE;87276410;SAM;2023-11-18;2023;H;H;De 6h à 10h;9
SAINT-GERMAIN-EN-LAYE;87733063;SAM;2023-10-14;2023;T13;T13;Après 20h;421
PONT-CARDINET;87381111;DIM;2023-11-19;2023;L;L3;Avant 6h;13
SARTROUVILLE;87386417;SAM;2022-11-19;2022;A;A;Après 20h;1124
PRECY-SUR-OISE;87276410;DIM;2023-11-19;2023;H;H;Après 20h;2
SAINT-GERMAIN-EN-LAYE;87733063;SAM;2023-10-14;2023;T13;T13;De 10h à 16h;685
PONT-CARDINET;87381111;JOB;2023-11-14;2023;L;L2;De 10h à 16h;894
SARTROUVILLE;87386417;SAM;2023-11-18;2023;L;L3;De 16h à 20h;325
PRECY-SUR-OISE;87276410;DIM;2023-11-19;2023;H;H;De 16h à 20h;12
SAINT-GERMAIN-EN-LAYE;87733063;DIM;2023-10-15;2023;T13;T13;De 16h à 20h;558
PONT-CARDINET;87381111;JOB;2023-11-14;2023;L;L3;Après 20h;760
SARTROUVILLE;87386417;DIM;2022-11-20;2022;A;A;De 16h à 20h;2275
PRECY-SUR-OISE;87276410;DIM;2023-11-19;2023;H;H;De 6h à 10h;4
SAINT-GRATIEN;87276170;JOB;2017-04-25;2017;C;C;Après 20h;178
PONT-CARDINET;87381111;JOB;2023-11-14;2023;L;L3;De 10h à 16h;1160
SARTROUVILLE;87386417;DIM;2023-11-19;2023;L;L3;Avant 6h;13
PRECY-SUR-OISE;87276410;JOB;2023-11-14;2023;H;H;De 10h à 16h;12
SAINT-GRATIEN;87276170;JOB;2017-04-25;2017;C;C;Avant 6h;126
PONT-DE-L'ALMA;87393041;SAM;2017-04-22;2017;C;C;Après 20h;887
SARTROUVILLE;87386417;DIM;2023-11-19;2023;L;L3;De 10h à 16h;395
PRECY-SUR-OISE;87276410;JOB;2023-11-14;2023;H;H;De 16h à 20h;21
SAINT-LEU-D'ESSERENT;87276402;SAM;2023-11-18;2023;H;H;De 10h à 16h;23
PONT-DE-L'ALMA;87393041;DIM;2017-04-23;2017;C;C;De 16h à 20h;1354
SARTROUVILLE;87386417;JOB;2022-11-23;2022;A;A;Après 20h;22
PRECY-SUR-OISE;87276410;JOB;2023-11-14;2023;H;H;De 6h à 10h;43
SAINT-LEU-D'ESSERENT;87276402;SAM;2023-11-18;2023;H;H;De 16h à 20h;18
PONT-DE-L'ALMA;87393041;JOB;2017-04-25;2017;C;C;Avant 6h;19
SARTROUVILLE;87386417;JOB;2022-11-30;2022;A;A;Avant 6h;382
PRESLES-COURCELLES;87276501;SAM;2023-11-18;2023;H;H;De 6h à 10h;48
SAINT-LEU-D'ESSERENT;87276402;DIM;2023-11-19;2023;H;H;De 10h à 16h;20
PONT-DE-RUNGIS-AEROPORT-D'ORLY;87546192;SAM;2017-04-22;2017;C;C;Avant 6h;20
SAVIGNY-LE-TEMPLE-NANDY;87682187;SAM;2024-02-03;2024;D;D;Après 20h;234
PRESLES-COURCELLES;87276501;DIM;2023-11-19;2023;H;H;De 10h à 16h;77
SAINT-LEU-D'ESSERENT;87276402;DIM;2023-11-19;2023;H;H;De 6h à 10h;5
PONT-DE-RUNGIS-AEROPORT-D'ORLY;87546192;DIM;2017-04-23;2017;C;C;Avant 6h;25
SAVIGNY-LE-TEMPLE-NANDY;87682187;DIM;2024-03-03;2024;D;D;Après 20h;224
PROVINS;87116160;SAM;2023-11-18;2023;P;P;Après 20h;59
SAINT-LEU-D'ESSERENT;87276402;JOB;2023-11-14;2023;H;H;De 16h à 20h;40
PONT-DE-RUNGIS-AEROPORT-D'ORLY;87546192;DIM;2017-04-23;2017;C;C;De 16h à 20h;229
SAVIGNY-LE-TEMPLE-NANDY;87682187;DIM;2024-03-03;2024;D;D;Avant 6h;83
PROVINS;87116160;SAM;2023-11-18;2023;P;P;De 6h à 10h;200
SAINT-LEU-LA-FORET;87276600;DIM;2023-11-19;2023;H;H;Avant 6h;19
PONT-DE-RUNGIS-AEROPORT-D'ORLY;87546192;JOB;2017-04-25;2017;C;C;Après 20h;81
SAVIGNY-LE-TEMPLE-NANDY;87682187;JOB;2024-05-03;2024;D;D;Après 20h;246
PROVINS;87116160;JOB;2023-11-14;2023;P;P;Avant 6h;176
SAINT-LEU-LA-FORET;87276600;DIM;2023-11-19;2023;H;H;De 6h à 10h;169
PONT-DU-GARIGLIANO-HOPITAL-EUROPEEN-G.-POMPIDOU;87393322;SAM;2017-04-22;2017;C;C;Avant 6h;3
SAVIGNY-SUR-ORGE;87545236;SAM;2017-04-22;2017;C;C;De 10h à 16h;3071
PUTEAUX;87382382;SAM;2016-12-03;2016;U;U;Après 20h;69
SAINT-MAMMES;87682294;SAM;2023-11-18;2023;R;R;De 16h à 20h;36
PONTHIERRY-PRINGY;87682526;SAM;2024-02-03;2024;D;D;Après 20h;15
SAVIGNY-SUR-ORGE;87545236;DIM;2017-04-23;2017;C;C;Après 20h;361
PUTEAUX;87382382;SAM;2016-12-03;2016;U;U;De 10h à 16h;243
SAINT-MAMMES;87682294;SAM;2023-11-18;2023;R;R;De 6h à 10h;3
PONTHIERRY-PRINGY;87682526;SAM;2024-02-03;2024;D;D;De 10h à 16h;191
SAVIGNY-SUR-ORGE;87545236;DIM;2017-04-23;2017;C;C;De 6h à 10h;671
PUTEAUX;87382382;SAM;2023-11-18;2023;L;L2;Avant 6h;28
SAINT-MAMMES;87682294;DIM;2023-11-19;2023;R;R;De 6h à 10h;18
PONTHIERRY-PRINGY;87682526;JOB;2024-02-04;2024;D;D;Après 20h;12
SAVIGNY-SUR-ORGE;87545236;JOB;2017-04-25;2017;C;C;Avant 6h;328
PUTEAUX;87382382;DIM;2016-03-13;2016;U;U;Après 20h;25
SAINT-MAMMES;87682294;JOB;2023-11-14;2023;R;R;De 10h à 16h;33
PONTOISE;87276139;SAM;2023-11-18;2023;H;H;De 10h à 16h;1524
SAVIGNY-SUR-ORGE;87545236;JOB;2017-04-25;2017;C;C;De 6h à 10h;6716
PUTEAUX;87382382;DIM;2016-03-13;2016;U;U;De 16h à 20h;114
SAINT-MARTIN-D'ETAMPES;87545350;DIM;2017-04-23;2017;C;C;De 10h à 16h;170
PONTOISE;87276139;SAM;2023-11-18;2023;H;H;De 16h à 20h;1093
SERMAISE;87545517;SAM;2017-04-22;2017;C;C;Après 20h;16
PUTEAUX;87382382;JOB;2016-03-15;2016;U;U;Avant 6h;7
SAINT-MARTIN-D'ETAMPES;87545350;DIM;2017-04-23;2017;C;C;De 16h à 20h;91
PONTOISE;87276139;SAM;2023-11-18;2023;J;J6;Avant 6h;41
SERMAISE;87545517;SAM;2017-04-22;2017;C;C;Avant 6h;2
PUTEAUX;87382382;JOB;2016-03-15;2016;U;U;De 10h à 16h;65
SAINT-MICHEL-NOTRE-DAME;87547315;SAM;2017-04-22;2017;C;C;De 6h à 10h;4511
PONTOISE;87276139;SAM;2023-11-18;2023;J;J6;De 6h à 10h;366
SERMAISE;87545517;SAM;2017-04-22;2017;C;C;De 16h à 20h;22
PUTEAUX;87382382;JOB;2016-03-17;2016;U;U;Après 20h;42
SAINT-MICHEL-NOTRE-DAME;87547315;DIM;2017-04-23;2017;C;C;Après 20h;3565
PONTOISE;87276139;DIM;2017-04-23;2017;C;C;De 10h à 16h;499
SERMAISE;87545517;SAM;2017-04-22;2017;C;C;De 6h à 10h;24
RAMBOUILLET;87393314;SAM;2023-11-18;2023;N;N;De 10h à 16h;500
SAINT-MICHEL-SUR-ORGE;87545202;SAM;2017-04-22;2017;C;C;Avant 6h;85
PONTOISE;87276139;DIM;2017-04-23;2017;C;C;De 16h à 20h;335
SERMAISE;87545517;DIM;2017-04-23;2017;C;C;Avant 6h;1
RAMBOUILLET;87393314;SAM;2023-11-18;2023;N;N;De 6h à 10h;233
SAINT-MICHEL-SUR-ORGE;87545202;DIM;2017-04-23;2017;C;C;Après 20h;181
PONTOISE;87276139;JOB;2023-11-14;2023;J;J6;De 10h à 16h;817
SERMAISE;87545517;DIM;2017-04-23;2017;C;C;De 10h à 16h;20
RAMBOUILLET;87393314;DIM;2023-11-19;2023;N;N;Avant 6h;40
SAINT-MICHEL-SUR-ORGE;87545202;DIM;2017-04-23;2017;C;C;De 16h à 20h;628
PONT-PETIT;87276154;DIM;2023-11-19;2023;H;H;De 6h à 10h;12
SEUGY;87272039;DIM;2023-11-19;2023;H;H;De 10h à 16h;15
RAMBOUILLET;87393314;DIM;2023-11-19;2023;N;N;De 16h à 20h;340
SAINT-MICHEL-SUR-ORGE;87545202;JOB;2017-04-25;2017;C;C;Avant 6h;237
PONT-PETIT;87276154;JOB;2023-11-14;2023;H;H;De 10h à 16h;119
SEVRAN-BEAUDOTTES;87271445;SAM;2019-03-16;2019;B;B;De 16h à 20h;3176
RAMBOUILLET;87393314;JOB;2023-11-14;2023;N;N;De 10h à 16h;780
SAINT-MICHEL-SUR-ORGE;87545202;JOB;2017-04-25;2017;C;C;De 16h à 20h;937
PORCHEFONTAINE;87393165;SAM;2017-04-22;2017;C;C;Avant 6h;7
SEVRAN-BEAUDOTTES;87271445;JOB;2023-05-10;2023;B;B;Avant 6h;720
RAMBOUILLET;87393314;JOB;2023-11-14;2023;N;N;De 16h à 20h;1099
SAINT-NOM-LA-BRETECHE-FORET-DE-MARLY;87382481;SAM;2023-10-14;2023;T13;T13;Après 20h;23
PORCHEFONTAINE;87393165;SAM;2017-04-22;2017;C;C;De 6h à 10h;137
SEVRAN-BEAUDOTTES;87271445;JOB;2023-05-10;2023;B;B;De 10h à 16h;3360
REMISE-A-JORELLE;87988709;SAM;2021-11-09;2021;T4;T4;De 10h à 16h;194
SAINT-NOM-LA-BRETECHE-FORET-DE-MARLY;87382481;DIM;2023-11-19;2023;L;L2;Avant 6h;9
PORCHEFONTAINE;87393165;DIM;2017-04-23;2017;C;C;Avant 6h;3
SEVRAN-LIVRY;87271429;SAM;2019-03-16;2019;B;B;Avant 6h;165
REMISE-A-JORELLE;87988709;DIM;2021-12-09;2021;T4;T4;De 10h à 16h;163
SAINT-NOM-LA-BRETECHE-FORET-DE-MARLY;87382481;JOB;2023-10-19;2023;T13;T13;Après 20h;79
PORCHEFONTAINE;87393165;JOB;2017-04-25;2017;C;C;De 16h à 20h;297
SEVRAN-LIVRY;87271429;DIM;2019-03-17;2019;B;B;De 10h à 16h;2021
REMISE-A-JORELLE;87988709;DIM;2021-12-09;2021;T4;T4;De 6h à 10h;65
SAINT-NOM-LA-BRETECHE-FORET-DE-MARLY;87382481;JOB;2023-10-19;2023;T13;T13;De 16h à 20h;290
PORTE-DE-CLICHY;87111278;SAM;2017-04-22;2017;C;C;De 10h à 16h;1291
SEVRAN-LIVRY;87271429;DIM;2019-03-24;2019;B;B;Après 20h;464
REMISE-A-JORELLE;87988709;JOB;2021-09-21;2021;T4;T4;De 6h à 10h;294
SAINT-OUEN;87271247;SAM;2017-04-22;2017;C;C;Avant 6h;18
PORTE-DE-CLICHY;87111278;JOB;2017-04-25;2017;C;C;De 10h à 16h;1352
SEVRAN-LIVRY;87271429;DIM;2019-03-24;2019;B;B;De 16h à 20h;134
REPUBLIQUE-MARX-DORMOY;87704254;SAM;2021-11-09;2021;T4;T4;De 10h à 16h;281
SAINT-OUEN;87271247;JOB;2017-04-25;2017;C;C;De 6h à 10h;1503
PRECY-SUR-OISE;87276410;SAM;2023-11-18;2023;H;H;Après 20h;0
SEVRAN-LIVRY;87271429;JOB;2023-05-10;2023;B;B;De 6h à 10h;4122
REPUBLIQUE-MARX-DORMOY;87704254;SAM;2021-11-09;2021;T4;T4;De 16h à 20h;195
SAINT-OUEN-L'AUMONE;87276105;SAM;2023-11-18;2023;H;H;De 6h à 10h;302
PRECY-SUR-OISE;87276410;JOB;2023-11-14;2023;H;H;Après 20h;2
SEVRAN-LIVRY;87271429;JOB;2023-10-10;2023;B;B;Après 20h;40
REPUBLIQUE-MARX-DORMOY;87704254;DIM;2021-12-09;2021;T4;T4;De 10h à 16h;282
SAINT-OUEN-L'AUMONE;87276105;JOB;2017-04-25;2017;C;C;Avant 6h;24
PRECY-SUR-OISE;87276410;JOB;2023-11-14;2023;H;H;Avant 6h;3
SEVRAN-LIVRY;87271429;JOB;2023-10-10;2023;B;B;De 6h à 10h;381
RIS-ORANGIS;87681338;SAM;2024-02-03;2024;D;D;De 16h à 20h;277
SAINT-OUEN-L'AUMONE;87276105;JOB;2023-11-14;2023;H;H;Après 20h;140
PRESLES-COURCELLES;87276501;SAM;2023-11-18;2023;H;H;Après 20h;17
SEVRES-RIVE-GAUCHE;87393124;SAM;2023-11-18;2023;N;N;De 10h à 16h;448
RIS-ORANGIS;87681338;DIM;2024-03-03;2024;D;D;De 10h à 16h;552
SAINT-OUEN-L'AUMONE;87276105;JOB;2023-11-14;2023;H;H;Avant 6h;86
PRESLES-COURCELLES;87276501;DIM;2023-11-19;2023;H;H;Après 20h;14
SEVRES-RIVE-GAUCHE;87393124;DIM;2023-11-19;2023;N;N;Après 20h;70
RIS-ORANGIS;87681338;DIM;2024-03-03;2024;D;D;De 16h à 20h;264
SAINT-OUEN-L'AUMONE-LIESSE;87337980;SAM;2023-11-18;2023;H;H;Avant 6h;20
PRESLES-COURCELLES;87276501;JOB;2023-11-14;2023;H;H;Avant 6h;16
SEVRES-RIVE-GAUCHE;87393124;JOB;2023-11-14;2023;N;N;De 10h à 16h;465
RIS-ORANGIS;87681338;JOB;2024-12-03;2024;D;D;De 6h à 10h;984
SAINT-OUEN-L'AUMONE-LIESSE;87337980;SAM;2023-11-18;2023;H;H;De 6h à 10h;170
PRESLES-COURCELLES;87276501;JOB;2023-11-14;2023;H;H;De 6h à 10h;344
SEVRES-RIVE-GAUCHE;87393124;JOB;2023-11-14;2023;N;N;De 16h à 20h;618
ROISSY-EN-BRIE;87116038;DIM;2022-03-20;2022;E;E;Après 20h;177
SAINT-OUEN-L'AUMONE-LIESSE;87337980;DIM;2023-11-19;2023;H;H;De 16h à 20h;152
PROVINS;87116160;DIM;2023-11-19;2023;P;P;De 16h à 20h;443
SEVRES-RIVE-GAUCHE;87393124;JOB;2023-11-14;2023;N;N;De 6h à 10h;701
ROISSY-EN-BRIE;87116038;JOB;2022-03-22;2022;E;E;Avant 6h;158
SAINT-OUEN-L'AUMONE-LIESSE;87337980;JOB;2017-04-25;2017;C;C;Après 20h;54
PROVINS;87116160;DIM;2023-11-19;2023;P;P;De 6h à 10h;106
SEVRES-VILLE-D'AVRAY;87382341;DIM;2016-03-13;2016;U;U;De 16h à 20h;57
ROMAIN-ROLLAND;87704296;SAM;2021-09-18;2021;T4;T4;De 10h à 16h;95
SAINT-OUEN-L'AUMONE-LIESSE;87337980;JOB;2017-04-25;2017;C;C;De 16h à 20h;512
PROVINS;87116160;JOB;2023-11-14;2023;P;P;Après 20h;15
SEVRES-VILLE-D'AVRAY;87382341;DIM;2016-03-13;2016;U;U;De 6h à 10h;16
ROSA-PARKS;87654798;SAM;2022-03-19;2022;E;E;De 6h à 10h;1192
SAINT-OUEN-L'AUMONE-LIESSE;87337980;JOB;2023-11-14;2023;H;H;Avant 6h;46
PUTEAUX;87382382;SAM;2016-12-03;2016;U;U;De 6h à 10h;146
SEVRES-VILLE-D'AVRAY;87382341;DIM;2023-11-19;2023;L;L2;De 16h à 20h;454
ROSA-PARKS;87654798;DIM;2022-03-20;2022;E;E;De 6h à 10h;709
SAINT-OUEN-L'AUMONE-QUARTIER-DE-L'EGLISE;87381426;SAM;2023-11-18;2023;J;J6;De 6h à 10h;133
PUTEAUX;87382382;SAM;2023-11-18;2023;L;L2;Après 20h;391
SEVRES-VILLE-D'AVRAY;87382341;DIM;2023-11-19;2023;L;L2;De 6h à 10h;150
ROSNY-BOIS-PERRIER;87113696;SAM;2022-03-19;2022;E;E;Avant 6h;59
SAINT-OUEN-L'AUMONE-QUARTIER-DE-L'EGLISE;87381426;JOB;2023-11-14;2023;J;J6;Après 20h;75
PUTEAUX;87382382;DIM;2023-11-19;2023;L;L2;De 10h à 16h;702
SEVRES-VILLE-D'AVRAY;87382341;JOB;2016-03-17;2016;U;U;Après 20h;33
ROSNY-BOIS-PERRIER;87113696;SAM;2022-03-19;2022;E;E;De 16h à 20h;2724
SAINT-OUEN-L'AUMONE-QUARTIER-DE-L'EGLISE;87381426;JOB;2023-11-14;2023;J;J6;De 10h à 16h;209
PUTEAUX;87382382;DIM;2023-11-19;2023;L;L2;De 6h à 10h;183
SEVRES-VILLE-D'AVRAY;87382341;JOB;2016-03-22;2016;U;U;De 10h à 16h;79
ROSNY-BOIS-PERRIER;87113696;DIM;2022-03-20;2022;E;E;De 10h à 16h;2018
SAINT-QUENTIN-EN-YVELINES-MONTIGNY-LE-BRETONNEUX;87393843;SAM;2017-04-22;2017;C;C;Avant 6h;39
PUTEAUX;87382382;JOB;2016-03-22;2016;U;U;De 16h à 20h;1046
SOUPPES-CHATEAU-LANDON;87684217;SAM;2023-11-18;2023;R;R;De 10h à 16h;296
ROSNY-SOUS-BOIS;87113704;SAM;2022-03-19;2022;E;E;De 6h à 10h;904
